idUbigeo,ubigeoReniec,department,province,district,region,status;;;;;;;;;;
1,10101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,AMAZONAS,A;;;;;;;;;;
2,10102,AMAZONAS,CHACHAPOYAS,ASUNCION,AMAZONAS,A;;;;;;;;;;
3,10103,AMAZONAS,CHACHAPOYAS,BALSAS,AMAZONAS,A;;;;;;;;;;
4,10104,AMAZONAS,CHACHAPOYAS,CHETO,AMAZONAS,A;;;;;;;;;;
5,10105,AMAZONAS,CHACHAPOYAS,CHILIQUIN,AMAZONAS,A;;;;;;;;;;
6,10106,AMAZONAS,CHACHAPOYAS,CHUQUIBAMBA,AMAZONAS,A;;;;;;;;;;
7,10107,AMAZONAS,CHACHAPOYAS,GRANADA,AMAZONAS,A;;;;;;;;;;
8,10108,AMAZONAS,CHACHAPOYAS,HUANCAS,AMAZONAS,A;;;;;;;;;;
9,10109,AMAZONAS,CHACHAPOYAS,LA JALCA,AMAZONAS,A;;;;;;;;;;
10,10110,AMAZONAS,CHACHAPOYAS,LEIMEBAMBA,AMAZONAS,A;;;;;;;;;;
11,10111,AMAZONAS,CHACHAPOYAS,LEVANTO,AMAZONAS,A;;;;;;;;;;
12,10112,AMAZONAS,CHACHAPOYAS,MAGDALENA,AMAZONAS,A;;;;;;;;;;
13,10113,AMAZONAS,CHACHAPOYAS,MARISCAL CASTILLA,AMAZONAS,A;;;;;;;;;;
14,10114,AMAZONAS,CHACHAPOYAS,MOLINOPAMPA,AMAZONAS,A;;;;;;;;;;
15,10115,AMAZONAS,CHACHAPOYAS,MONTEVIDEO,AMAZONAS,A;;;;;;;;;;
16,10116,AMAZONAS,CHACHAPOYAS,OLLEROS,AMAZONAS,A;;;;;;;;;;
17,10117,AMAZONAS,CHACHAPOYAS,QUINJALCA,AMAZONAS,A;;;;;;;;;;
18,10118,AMAZONAS,CHACHAPOYAS,SAN FRANCISCO DE DAGUAS,AMAZONAS,A;;;;;;;;;;
19,10119,AMAZONAS,CHACHAPOYAS,SAN ISIDRO DE MAINO,AMAZONAS,A;;;;;;;;;;
20,10120,AMAZONAS,CHACHAPOYAS,SOLOCO,AMAZONAS,A;;;;;;;;;;
21,10121,AMAZONAS,CHACHAPOYAS,SONCHE,AMAZONAS,A;;;;;;;;;;
22,10205,AMAZONAS,BAGUA,BAGUA,AMAZONAS,A;;;;;;;;;;
23,10202,AMAZONAS,BAGUA,ARAMANGO,AMAZONAS,A;;;;;;;;;;
24,10203,AMAZONAS,BAGUA,COPALLIN,AMAZONAS,A;;;;;;;;;;
25,10204,AMAZONAS,BAGUA,EL PARCO,AMAZONAS,A;;;;;;;;;;
26,10206,AMAZONAS,BAGUA,IMAZA,AMAZONAS,A;;;;;;;;;;
27,10201,AMAZONAS,BAGUA,LA PECA,AMAZONAS,A;;;;;;;;;;
28,10301,AMAZONAS,BONGARA,JUMBILLA,AMAZONAS,A;;;;;;;;;;
29,10304,AMAZONAS,BONGARA,CHISQUILLA,AMAZONAS,A;;;;;;;;;;
30,10305,AMAZONAS,BONGARA,CHURUJA,AMAZONAS,A;;;;;;;;;;
31,10302,AMAZONAS,BONGARA,COROSHA,AMAZONAS,A;;;;;;;;;;
32,10303,AMAZONAS,BONGARA,CUISPES,AMAZONAS,A;;;;;;;;;;
33,10306,AMAZONAS,BONGARA,FLORIDA,AMAZONAS,A;;;;;;;;;;
34,10312,AMAZONAS,BONGARA,JAZAN,AMAZONAS,A;;;;;;;;;;
35,10307,AMAZONAS,BONGARA,RECTA,AMAZONAS,A;;;;;;;;;;
36,10308,AMAZONAS,BONGARA,SAN CARLOS,AMAZONAS,A;;;;;;;;;;
37,10309,AMAZONAS,BONGARA,SHIPASBAMBA,AMAZONAS,A;;;;;;;;;;
38,10310,AMAZONAS,BONGARA,VALERA,AMAZONAS,A;;;;;;;;;;
39,10311,AMAZONAS,BONGARA,YAMBRASBAMBA,AMAZONAS,A;;;;;;;;;;
40,10601,AMAZONAS,CONDORCANQUI,NIEVA,AMAZONAS,A;;;;;;;;;;
41,10603,AMAZONAS,CONDORCANQUI,EL CENEPA,AMAZONAS,A;;;;;;;;;;
42,10602,AMAZONAS,CONDORCANQUI,RIO SANTIAGO,AMAZONAS,A;;;;;;;;;;
43,10401,AMAZONAS,LUYA,LAMUD,AMAZONAS,A;;;;;;;;;;
44,10402,AMAZONAS,LUYA,CAMPORREDONDO,AMAZONAS,A;;;;;;;;;;
45,10403,AMAZONAS,LUYA,COCABAMBA,AMAZONAS,A;;;;;;;;;;
46,10404,AMAZONAS,LUYA,COLCAMAR,AMAZONAS,A;;;;;;;;;;
47,10405,AMAZONAS,LUYA,CONILA,AMAZONAS,A;;;;;;;;;;
48,10406,AMAZONAS,LUYA,INGUILPATA,AMAZONAS,A;;;;;;;;;;
49,10407,AMAZONAS,LUYA,LONGUITA,AMAZONAS,A;;;;;;;;;;
50,10408,AMAZONAS,LUYA,LONYA CHICO,AMAZONAS,A;;;;;;;;;;
51,10409,AMAZONAS,LUYA,LUYA,AMAZONAS,A;;;;;;;;;;
52,10410,AMAZONAS,LUYA,LUYA VIEJO,AMAZONAS,A;;;;;;;;;;
53,10411,AMAZONAS,LUYA,MARIA,AMAZONAS,A;;;;;;;;;;
54,10412,AMAZONAS,LUYA,OCALLI,AMAZONAS,A;;;;;;;;;;
55,10413,AMAZONAS,LUYA,OCUMAL,AMAZONAS,A;;;;;;;;;;
56,10414,AMAZONAS,LUYA,PISUQUIA,AMAZONAS,A;;;;;;;;;;
57,10423,AMAZONAS,LUYA,PROVIDENCIA,AMAZONAS,A;;;;;;;;;;
58,10415,AMAZONAS,LUYA,SAN CRISTOBAL,AMAZONAS,A;;;;;;;;;;
59,10416,AMAZONAS,LUYA,SAN FRANCISCO DEL YESO,AMAZONAS,A;;;;;;;;;;
60,10417,AMAZONAS,LUYA,SAN JERONIMO,AMAZONAS,A;;;;;;;;;;
61,10418,AMAZONAS,LUYA,SAN JUAN DE LOPECANCHA,AMAZONAS,A;;;;;;;;;;
62,10419,AMAZONAS,LUYA,SANTA CATALINA,AMAZONAS,A;;;;;;;;;;
63,10420,AMAZONAS,LUYA,SANTO TOMAS,AMAZONAS,A;;;;;;;;;;
64,10421,AMAZONAS,LUYA,TINGO,AMAZONAS,A;;;;;;;;;;
65,10422,AMAZONAS,LUYA,TRITA,AMAZONAS,A;;;;;;;;;;
66,10501,AMAZONAS,RODRIGUEZ DE MENDOZA,SAN NICOLAS,AMAZONAS,A;;;;;;;;;;
67,10503,AMAZONAS,RODRIGUEZ DE MENDOZA,CHIRIMOTO,AMAZONAS,A;;;;;;;;;;
68,10502,AMAZONAS,RODRIGUEZ DE MENDOZA,COCHAMAL,AMAZONAS,A;;;;;;;;;;
69,10504,AMAZONAS,RODRIGUEZ DE MENDOZA,HUAMBO,AMAZONAS,A;;;;;;;;;;
70,10505,AMAZONAS,RODRIGUEZ DE MENDOZA,LIMABAMBA,AMAZONAS,A;;;;;;;;;;
